"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,11.236518,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,11.45543,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,11.675091,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,11.180422,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,11.513823,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,11.576833,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,12.396677,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,12.352182,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,13.419618,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,13.806889,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,13.433567,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,14.208797,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,14.792045,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,15.147316,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,16.566674,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,17.244601,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,17.478881,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,18.265171,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,17.558507,"B","Break"
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,19.115363,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,19.495365,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,19.634778,,
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,20.596295,"E","Estimated value"
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,20.574334,"E","Estimated value"
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,20.923025,"E","Estimated value"
"MEX","Mexico","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,21.562056,"E","Estimated value"
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,23091.116071,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,23638.428791,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,24193.756898,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,25053.22246,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,24166.098011,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,25239.153093,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,25938.48302,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,26877.818434,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,27698.213297,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,29174.358906,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,29622.791001,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,29501.970088,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,30444.536157,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,31408.953832,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,31886.950534,"B","Break"
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,34238.413065,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,35270.400671,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,36799.472369,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,36035.307097,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,37750.829661,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,40546.544399,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,41324.223191,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,41937.919165,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,43952.4183,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,44025.001418,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,44896.583137,,
"MEX","Mexico","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,46325.27681,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,4412.263769,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,4777.313621,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,5056.624377,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,5596.892101,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,6310.862321,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,6844.763347,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,7505.110708,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,8075.915885,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,8792.761081,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,9649.03093,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,10775.129945,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,11620.950436,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,12130.478732,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,12816.38481,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,13633.130026,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,14362.426768,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,14978.335916,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,15541.605407,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,16535.261277,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,17839.090208,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,19150.764415,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,20118.441775,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,20770.833578,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,21378.267263,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,22348.313803,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,23408.176869,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,24491.278971,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,26018.742882,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,27715.93833,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,29274.239674,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,31882.262969,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,33200.626678,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,34451.320053,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,34116.637792,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,35789.857557,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,37632.170111,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,40984.029674,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,43906.621413,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,46435.98385,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,44577.907104,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,45049.503973,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,46599.227658,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,47280.433835,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,49254.511185,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,49239.069549,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,50328.584543,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,51351.572472,,
"NLD","Netherlands","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,54435.64647,,
